ReviewID,DestinationID_x,UserID,Rating,ReviewText,Name_x,State,Type,Popularity,BestTimeToVisit,HistoryID,DestinationID_y,VisitDate,ExperienceRating,Name_y,Email,Preferences,Gender,NumberOfAdults,NumberOfChildren
289,514,452,1,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.980635862122308,Sep-Mar,887,991,2024-02-15,1,Karan,karan@example.com,"Nature, Adventure",Male,2,1
290,60,743,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.090294276209098,Apr-Jun,365,614,2024-02-15,4,Riya,riya@example.com,"Nature, Adventure",Female,1,2
290,60,743,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.090294276209098,Apr-Jun,459,324,2024-03-20,1,Riya,riya@example.com,"Nature, Adventure",Female,1,2
291,878,101,5,A historical wonder,Jaipur City,Rajasthan,City,7.601483087639889,Oct-Mar,668,537,2024-02-15,4,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
291,878,101,5,A historical wonder,Jaipur City,Rajasthan,City,7.601483087639889,Oct-Mar,868,984,2024-01-01,3,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
293,178,653,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.544351694378236,Oct-Mar,102,423,2024-03-20,5,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
293,178,653,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.544351694378236,Oct-Mar,217,217,2024-01-01,4,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
293,178,653,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.544351694378236,Oct-Mar,336,756,2024-03-20,4,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
293,178,653,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.544351694378236,Oct-Mar,409,413,2024-01-01,4,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
295,955,931,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.10676258457348,Apr-Jun,235,897,2024-01-01,1,Arjun,arjun@example.com,"Beaches, Historical",Male,1,0
300,878,989,3,A historical wonder,Jaipur City,Rajasthan,City,7.601483087639889,Oct-Mar,5,389,2024-02-15,4,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,1
300,878,989,3,A historical wonder,Jaipur City,Rajasthan,City,7.601483087639889,Oct-Mar,12,779,2024-03-20,4,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,1
301,294,838,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.553046939554307,Sep-Mar,864,335,2024-03-20,1,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
302,491,729,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.20803233304684,Nov-Feb,729,874,2024-03-20,3,Diya,diya@example.com,"City, Historical",Female,2,0
304,693,792,5,Incredible monument!,Jaipur City,Rajasthan,City,8.397475308756675,Oct-Mar,176,898,2024-02-15,1,Hitesh,hitesh@example.com,"City, Historical",Male,1,0
305,478,628,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.746027540435104,Oct-Mar,80,631,2024-02-15,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
305,478,628,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.746027540435104,Oct-Mar,412,35,2024-01-01,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
306,400,281,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.120122756229376,Apr-Jun,771,228,2024-03-20,5,Aarav,aarav@example.com,"Nature, Adventure",Male,2,2
307,520,480,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.521876495404149,Apr-Jun,149,389,2024-02-15,1,Riya,riya@example.com,"City, Historical",Female,2,0
307,520,480,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.521876495404149,Apr-Jun,646,490,2024-01-01,2,Riya,riya@example.com,"City, Historical",Female,2,0
308,685,88,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.598827165312162,Apr-Jun,100,889,2024-01-01,1,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2,1
308,685,88,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.598827165312162,Apr-Jun,200,383,2024-02-15,2,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2,1
309,166,225,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.967520190746358,Nov-Feb,950,64,2024-02-15,5,Isha,isha@example.com,"City, Historical",Female,2,0
310,977,109,3,Incredible monument!,Goa Beaches,Goa,Beach,8.499576395856343,Nov-Mar,249,405,2024-03-20,5,Meera,meera@example.com,"Beaches, Historical",Female,2,0
311,409,546,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.695324251011531,Sep-Mar,815,586,2024-02-15,4,Pooja,pooja@example.com,"City, Historical",Female,1,0
314,35,782,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.115627955366532,Apr-Jun,150,805,2024-03-20,3,Aditya,aditya@example.com,"Nature, Adventure",Male,1,0
315,720,973,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.034817273030939,Apr-Jun,804,628,2024-03-20,3,Kavya,kavya@example.com,"Beaches, Historical",Female,1,2
317,844,781,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.173580627388572,Sep-Mar,41,284,2024-02-15,3,Anika,anika@example.com,"Beaches, Historical",Female,1,0
319,25,916,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.416526131108329,Apr-Jun,165,753,2024-03-20,1,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
319,25,916,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.416526131108329,Apr-Jun,642,627,2024-03-20,1,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
321,867,475,4,A historical wonder,Goa Beaches,Goa,Beach,7.544784240485142,Nov-Mar,857,821,2024-02-15,5,Karan,karan@example.com,"Beaches, Historical",Male,1,1
322,905,516,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.13644498964263,Apr-Jun,497,921,2024-02-15,5,Aditya,aditya@example.com,"City, Historical",Male,1,1
322,905,516,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.13644498964263,Apr-Jun,586,814,2024-01-01,1,Aditya,aditya@example.com,"City, Historical",Male,1,1
323,20,330,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.930902395039807,Apr-Jun,19,208,2024-01-01,3,Aanya,aanya@example.com,"City, Historical",Female,2,1
324,171,499,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.721043377213922,Nov-Feb,339,830,2024-03-20,3,Aarav,aarav@example.com,"Beaches, Historical",Male,2,0
325,188,95,5,Incredible monument!,Jaipur City,Rajasthan,City,8.202625978518912,Oct-Mar,747,67,2024-03-20,2,Kavya,kavya@example.com,"Nature, Adventure",Female,2,1
326,1000,365,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.939036209396416,Apr-Jun,218,872,2024-02-15,3,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,1
327,659,620,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.991928056209089,Sep-Mar,387,624,2024-03-20,4,Aditya,aditya@example.com,"Nature, Adventure",Male,2,0
331,223,315,1,Incredible monument!,Jaipur City,Rajasthan,City,8.936949815863377,Oct-Mar,285,496,2024-03-20,2,Arjun,arjun@example.com,"City, Historical",Male,2,0
331,223,315,1,Incredible monument!,Jaipur City,Rajasthan,City,8.936949815863377,Oct-Mar,707,463,2024-02-15,1,Arjun,arjun@example.com,"City, Historical",Male,2,0
332,396,699,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.113864702192004,Nov-Feb,598,7,2024-01-01,2,Aditya,aditya@example.com,"City, Historical",Male,2,2
333,502,180,5,A historical wonder,Goa Beaches,Goa,Beach,9.314545773276503,Nov-Mar,193,960,2024-01-01,3,Saanvi,saanvi@example.com,"City, Historical",Female,1,2
334,792,434,1,Incredible monument!,Goa Beaches,Goa,Beach,7.50562874119151,Nov-Mar,466,396,2024-01-01,1,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,2
334,792,434,1,Incredible monument!,Goa Beaches,Goa,Beach,7.50562874119151,Nov-Mar,491,725,2024-02-15,3,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,2
335,208,5,3,Loved the beaches!,Jaipur City,Rajasthan,City,9.232664943302456,Oct-Mar,194,425,2024-02-15,3,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,2
338,821,297,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.853137683108654,Nov-Feb,56,659,2024-02-15,2,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
341,604,733,5,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.298998286534964,Sep-Mar,294,638,2024-03-20,3,Kavya,kavya@example.com,"Beaches, Historical",Female,1,1
341,604,733,5,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.298998286534964,Sep-Mar,445,676,2024-01-01,5,Kavya,kavya@example.com,"Beaches, Historical",Female,1,1
342,176,567,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.165093921735247,Nov-Feb,411,996,2024-03-20,5,Kavya,kavya@example.com,"City, Historical",Female,2,1
342,176,567,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.165093921735247,Nov-Feb,608,899,2024-02-15,5,Kavya,kavya@example.com,"City, Historical",Female,2,1
343,918,579,2,Incredible monument!,Jaipur City,Rajasthan,City,9.371201913686736,Oct-Mar,346,211,2024-01-01,4,Aarav,aarav@example.com,"City, Historical",Male,2,1
345,709,778,3,A historical wonder,Kerala Backwaters,Kerala,Nature,9.155527396194914,Sep-Mar,431,951,2024-02-15,5,Anika,anika@example.com,"Beaches, Historical",Female,1,0
345,709,778,3,A historical wonder,Kerala Backwaters,Kerala,Nature,9.155527396194914,Sep-Mar,547,429,2024-01-01,5,Anika,anika@example.com,"Beaches, Historical",Female,1,0
345,709,778,3,A historical wonder,Kerala Backwaters,Kerala,Nature,9.155527396194914,Sep-Mar,695,365,2024-02-15,1,Anika,anika@example.com,"Beaches, Historical",Female,1,0
346,276,904,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.591070676890291,Nov-Feb,143,169,2024-02-15,5,Rohan,rohan@example.com,"Beaches, Historical",Male,1,0
346,276,904,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.591070676890291,Nov-Feb,189,436,2024-03-20,5,Rohan,rohan@example.com,"Beaches, Historical",Male,1,0
346,276,904,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.591070676890291,Nov-Feb,237,576,2024-03-20,1,Rohan,rohan@example.com,"Beaches, Historical",Male,1,0
346,276,904,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.591070676890291,Nov-Feb,898,75,2024-01-01,3,Rohan,rohan@example.com,"Beaches, Historical",Male,1,0
347,776,363,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.459363313306993,Nov-Feb,118,152,2024-01-01,2,Anika,anika@example.com,"City, Historical",Female,1,0
349,746,778,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.059361289382425,Nov-Feb,431,951,2024-02-15,5,Anika,anika@example.com,"Beaches, Historical",Female,1,0
349,746,778,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.059361289382425,Nov-Feb,547,429,2024-01-01,5,Anika,anika@example.com,"Beaches, Historical",Female,1,0
349,746,778,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.059361289382425,Nov-Feb,695,365,2024-02-15,1,Anika,anika@example.com,"Beaches, Historical",Female,1,0
352,677,673,2,Incredible monument!,Goa Beaches,Goa,Beach,8.565346616052354,Nov-Mar,434,288,2024-02-15,1,Anika,anika@example.com,"Beaches, Historical",Female,2,2
353,344,310,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.162324692301334,Sep-Mar,816,948,2024-03-20,1,Vivaan,vivaan@example.com,"Beaches, Historical",Male,2,0
354,346,496,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.969950615777162,Nov-Feb,426,333,2024-03-20,1,Arjun,arjun@example.com,"Beaches, Historical",Male,1,1
356,701,233,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.814028636189173,Nov-Feb,806,120,2024-02-15,5,Aarav,aarav@example.com,"Nature, Adventure",Male,1,1
357,52,73,1,A historical wonder,Goa Beaches,Goa,Beach,8.298754590990846,Nov-Mar,440,315,2024-02-15,1,Aanya,aanya@example.com,"Beaches, Historical",Female,1,1
359,827,659,4,Loved the beaches!,Goa Beaches,Goa,Beach,8.377495779286125,Nov-Mar,531,969,2024-03-20,3,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
360,374,230,3,A historical wonder,Kerala Backwaters,Kerala,Nature,9.27098132194643,Sep-Mar,627,582,2024-03-20,3,Kavya,kavya@example.com,"Nature, Adventure",Female,2,1
361,113,959,5,Incredible monument!,Jaipur City,Rajasthan,City,7.576534512918616,Oct-Mar,998,660,2024-02-15,4,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1,1
363,867,397,4,A historical wonder,Goa Beaches,Goa,Beach,7.544784240485142,Nov-Mar,750,85,2024-03-20,3,Anika,anika@example.com,"Beaches, Historical",Female,2,0
364,123,259,4,Incredible monument!,Jaipur City,Rajasthan,City,9.31595003961975,Oct-Mar,272,336,2024-02-15,4,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1,0
364,123,259,4,Incredible monument!,Jaipur City,Rajasthan,City,9.31595003961975,Oct-Mar,273,879,2024-03-20,5,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1,0
365,195,565,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.09297245471366,Apr-Jun,954,106,2024-03-20,5,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,1
366,451,242,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.948981237202266,Nov-Feb,439,459,2024-01-01,5,Isha,isha@example.com,"Nature, Adventure",Female,2,1
367,969,79,1,Incredible monument!,Kerala Backwaters,Kerala,Nature,9.409359526915562,Sep-Mar,205,493,2024-01-01,4,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2,0
368,608,367,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.443802951781302,Oct-Mar,142,126,2024-01-01,4,Aanya,aanya@example.com,"Beaches, Historical",Female,1,0
368,608,367,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.443802951781302,Oct-Mar,203,912,2024-02-15,4,Aanya,aanya@example.com,"Beaches, Historical",Female,1,0
368,608,367,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.443802951781302,Oct-Mar,600,408,2024-03-20,3,Aanya,aanya@example.com,"Beaches, Historical",Female,1,0
368,608,367,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.443802951781302,Oct-Mar,867,660,2024-03-20,5,Aanya,aanya@example.com,"Beaches, Historical",Female,1,0
369,354,165,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.760694703272286,Sep-Mar,251,519,2024-02-15,3,Arjun,arjun@example.com,"City, Historical",Male,2,0
370,141,216,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.618133331669091,Nov-Feb,741,112,2024-03-20,1,Meera,meera@example.com,"City, Historical",Female,1,2
371,405,718,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.266309519533893,Apr-Jun,457,555,2024-01-01,1,Rohan,rohan@example.com,"Beaches, Historical",Male,2,1
371,405,718,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.266309519533893,Apr-Jun,588,723,2024-03-20,4,Rohan,rohan@example.com,"Beaches, Historical",Male,2,1
372,24,191,3,A historical wonder,Kerala Backwaters,Kerala,Nature,9.182423104129008,Sep-Mar,639,389,2024-03-20,1,Karan,karan@example.com,"Nature, Adventure",Male,2,1
373,384,934,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.63256261554465,Sep-Mar,101,51,2024-02-15,2,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
373,384,934,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.63256261554465,Sep-Mar,687,791,2024-03-20,1,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
373,384,934,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.63256261554465,Sep-Mar,731,36,2024-02-15,2,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
373,384,934,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.63256261554465,Sep-Mar,976,202,2024-01-01,1,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
374,8,322,3,Loved the beaches!,Jaipur City,Rajasthan,City,9.4587045393854,Oct-Mar,833,618,2024-02-15,5,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
374,8,322,3,Loved the beaches!,Jaipur City,Rajasthan,City,9.4587045393854,Oct-Mar,978,424,2024-03-20,3,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
375,907,340,3,A historical wonder,Goa Beaches,Goa,Beach,8.06914958687841,Nov-Mar,965,645,2024-02-15,2,Diya,diya@example.com,"Beaches, Historical",Female,1,0
377,718,174,5,Loved the beaches!,Jaipur City,Rajasthan,City,9.203460228257162,Oct-Mar,622,784,2024-01-01,1,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
377,718,174,5,Loved the beaches!,Jaipur City,Rajasthan,City,9.203460228257162,Oct-Mar,877,175,2024-01-01,2,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
379,457,305,5,Incredible monument!,Goa Beaches,Goa,Beach,9.348468751483985,Nov-Mar,765,806,2024-03-20,1,Aanya,aanya@example.com,"Nature, Adventure",Female,1,0
380,913,288,5,Loved the beaches!,Jaipur City,Rajasthan,City,7.58801460622224,Oct-Mar,117,158,2024-03-20,3,Isha,isha@example.com,"City, Historical",Female,1,1
380,913,288,5,Loved the beaches!,Jaipur City,Rajasthan,City,7.58801460622224,Oct-Mar,407,958,2024-02-15,3,Isha,isha@example.com,"City, Historical",Female,1,1
381,359,476,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.832207353651939,Sep-Mar,32,114,2024-02-15,1,Anika,anika@example.com,"Nature, Adventure",Female,1,0
381,359,476,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.832207353651939,Sep-Mar,861,987,2024-03-20,3,Anika,anika@example.com,"Nature, Adventure",Female,1,0
383,108,364,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.180179995253692,Oct-Mar,947,262,2024-02-15,4,Aanya,aanya@example.com,"Beaches, Historical",Female,2,2
384,458,973,2,A historical wonder,Jaipur City,Rajasthan,City,9.04884504620765,Oct-Mar,804,628,2024-03-20,3,Kavya,kavya@example.com,"Beaches, Historical",Female,1,2
385,471,694,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.431015219195524,Nov-Feb,785,650,2024-02-15,2,Anika,anika@example.com,"Beaches, Historical",Female,1,0
387,898,222,1,A historical wonder,Jaipur City,Rajasthan,City,8.311533772217603,Oct-Mar,73,223,2024-01-01,4,Rohan,rohan@example.com,"City, Historical",Male,1,1
388,742,218,2,Incredible monument!,Goa Beaches,Goa,Beach,8.532765536915521,Nov-Mar,213,258,2024-03-20,1,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2,2
388,742,218,2,Incredible monument!,Goa Beaches,Goa,Beach,8.532765536915521,Nov-Mar,230,484,2024-02-15,3,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2,2
389,80,498,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.167168852535996,Apr-Jun,530,507,2024-02-15,3,Dhruv,dhruv@example.com,"City, Historical",Male,1,0
389,80,498,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.167168852535996,Apr-Jun,732,913,2024-03-20,1,Dhruv,dhruv@example.com,"City, Historical",Male,1,0
390,479,378,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.432522163463709,Sep-Mar,844,398,2024-01-01,2,Isha,isha@example.com,"City, Historical",Female,2,1
390,479,378,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.432522163463709,Sep-Mar,926,881,2024-02-15,3,Isha,isha@example.com,"City, Historical",Female,2,1
391,241,745,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.668642704912232,Nov-Feb,214,386,2024-01-01,3,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
391,241,745,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.668642704912232,Nov-Feb,666,171,2024-03-20,4,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
391,241,745,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.668642704912232,Nov-Feb,935,114,2024-02-15,2,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
392,165,961,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.554650204523121,Apr-Jun,727,355,2024-01-01,2,Isha,isha@example.com,"Beaches, Historical",Female,1,2
393,351,283,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.488999182063221,Nov-Feb,360,952,2024-03-20,5,Anika,anika@example.com,"Beaches, Historical",Female,1,1
393,351,283,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.488999182063221,Nov-Feb,369,227,2024-03-20,5,Anika,anika@example.com,"Beaches, Historical",Female,1,1
393,351,283,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.488999182063221,Nov-Feb,968,100,2024-02-15,3,Anika,anika@example.com,"Beaches, Historical",Female,1,1
395,501,323,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.43779797890401,Nov-Feb,105,922,2024-03-20,2,Rohan,rohan@example.com,"Nature, Adventure",Male,2,1
397,824,801,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,9.206043310589514,Sep-Mar,413,209,2024-02-15,5,Isha,isha@example.com,"City, Historical",Female,2,0
398,146,216,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.373844119971205,Nov-Feb,741,112,2024-03-20,1,Meera,meera@example.com,"City, Historical",Female,1,2
399,538,184,5,A historical wonder,Jaipur City,Rajasthan,City,8.61290957770994,Oct-Mar,2,532,2024-02-15,5,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
399,538,184,5,A historical wonder,Jaipur City,Rajasthan,City,8.61290957770994,Oct-Mar,528,394,2024-03-20,3,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
399,538,184,5,A historical wonder,Jaipur City,Rajasthan,City,8.61290957770994,Oct-Mar,676,878,2024-01-01,3,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
399,538,184,5,A historical wonder,Jaipur City,Rajasthan,City,8.61290957770994,Oct-Mar,693,485,2024-03-20,1,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
400,463,104,2,Incredible monument!,Jaipur City,Rajasthan,City,8.981270231292,Oct-Mar,576,635,2024-03-20,1,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
401,714,291,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.655670235424626,Sep-Mar,94,675,2024-01-01,1,Arjun,arjun@example.com,"City, Historical",Male,2,1
401,714,291,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.655670235424626,Sep-Mar,860,732,2024-02-15,3,Arjun,arjun@example.com,"City, Historical",Male,2,1
403,969,890,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,9.409359526915562,Sep-Mar,112,655,2024-01-01,4,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1,0
404,524,107,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.207456170247866,Sep-Mar,85,130,2024-01-01,5,Riya,riya@example.com,"Nature, Adventure",Female,1,1
405,225,671,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.793334588772431,Apr-Jun,99,94,2024-03-20,2,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,2
407,374,629,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.27098132194643,Sep-Mar,858,110,2024-03-20,5,Riya,riya@example.com,"Nature, Adventure",Female,2,0
408,136,268,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.15356207947505,Nov-Feb,899,757,2024-02-15,1,Meera,meera@example.com,"Beaches, Historical",Female,1,1
409,795,537,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,76,804,2024-01-01,5,Hitesh,hitesh@example.com,"City, Historical",Male,2,0
409,795,537,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,195,612,2024-03-20,2,Hitesh,hitesh@example.com,"City, Historical",Male,2,0
409,795,537,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,286,287,2024-01-01,1,Hitesh,hitesh@example.com,"City, Historical",Male,2,0
409,795,537,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,395,562,2024-02-15,2,Hitesh,hitesh@example.com,"City, Historical",Male,2,0
410,315,15,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.746686189763855,Apr-Jun,173,222,2024-02-15,1,Karan,karan@example.com,"City, Historical",Male,1,2
410,315,15,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.746686189763855,Apr-Jun,257,701,2024-02-15,2,Karan,karan@example.com,"City, Historical",Male,1,2
410,315,15,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.746686189763855,Apr-Jun,734,481,2024-02-15,4,Karan,karan@example.com,"City, Historical",Male,1,2
411,795,259,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,272,336,2024-02-15,4,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1,0
411,795,259,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,273,879,2024-03-20,5,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1,0
412,634,872,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.33060225072883,Sep-Mar,875,782,2024-02-15,1,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,1
414,323,360,5,A historical wonder,Jaipur City,Rajasthan,City,8.130587468948864,Oct-Mar,762,555,2024-03-20,2,Isha,isha@example.com,"City, Historical",Female,2,2
416,318,26,5,Loved the beaches!,Jaipur City,Rajasthan,City,7.79913244942954,Oct-Mar,780,952,2024-03-20,5,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,0
417,799,814,5,A historical wonder,Kerala Backwaters,Kerala,Nature,9.078902378388406,Sep-Mar,160,181,2024-01-01,4,Aditya,aditya@example.com,"Beaches, Historical",Male,1,2
417,799,814,5,A historical wonder,Kerala Backwaters,Kerala,Nature,9.078902378388406,Sep-Mar,210,853,2024-03-20,5,Aditya,aditya@example.com,"Beaches, Historical",Male,1,2
417,799,814,5,A historical wonder,Kerala Backwaters,Kerala,Nature,9.078902378388406,Sep-Mar,654,137,2024-03-20,1,Aditya,aditya@example.com,"Beaches, Historical",Male,1,2
418,106,708,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.494823560399388,Nov-Feb,46,127,2024-01-01,4,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
